Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Decks & Sets,,,5.45,14060,Decks & Sets,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Lots,,,5.45,14061,Lots,1
local,Root Category,Special Promotion,Brands,JBL Shop,Amplify Party Extreme,,,7.27,14072,Amplify Party Extreme,1
local,Root Category,Special Promotion,Brands,JBL Shop,Amplify Work Charge 2+,,,7.27,14073,Amplify Work Charge 2+,1
local,Root Category,Special Promotion,Brands,JBL Shop,Amplify Travel Clip +,,,7.27,14074,Amplify Travel Clip +,1
local,Root Category,Lazada Deals,Large Appliances Best Deals,,,,,7.27,14075,Large Appliances Best Deals,1
local,Root Category,Lazada Deals,Harbolnas,BCA,,,,7.27,14077,BCA,1
local,Root Category,Lazada Deals,Harbolnas,Line,,,,7.27,14078,Line,1
local,Root Category,Lazada Deals,Harbolnas,Telkomsel,,,,7.27,14079,Telkomsel,1
local,Root Category,Lazada Deals,Harbolnas,Baidu,,,,7.27,14080,Baidu,1
local,Root Category,Lazada Deals,Beli Popok,,,,,7.27,14081,Beli Popok,1
local,Root Category,Lazada Deals,Beli Popok,Newborn/S,,,,7.27,14082,Newborn/S,1
local,Root Category,Lazada Deals,Beli Popok,M,,,,7.27,14083,M,1
local,Root Category,Lazada Deals,Beli Popok,L,,,,7.27,14084,L,1
local,Root Category,Lazada Deals,Beli Popok,XL/XXL,,,,7.27,14085,XL/XXL,1
local,Root Category,Lazada Deals,Harbolnas,Mandiri,,,,7.27,14086,Mandiri,1
local,Root Category,Lazada Deals,Beli Popok,Popok Perekat,,,,7.27,14087,Popok Perekat,1
local,Root Category,Lazada Deals,Beli Popok,Popok Celana,,,,7.27,14088,Popok Celana,1
local,Root Category,Special Promotion,Brands,LEGO Shop,,,,7.27,14171,LEGO Shop,1
local,Root Category,Special Promotion,Brands,LEGO Shop,LEGO DUPLO,,,7.27,14172,LEGO DUPLO,1
local,Root Category,Special Promotion,Brands,LEGO Shop,LEGO Friends,,,7.27,14173,LEGO Friends,1
local,Root Category,Special Promotion,Brands,LEGO Shop,LEGO Creator,,,7.27,14174,LEGO Creator,1
local,Root Category,Special Promotion,Brands,LEGO Shop,LEGO City,,,7.27,14175,LEGO City,1
local,Root Category,Special Promotion,Brands,LEGO Shop,LEGO Super Heroes,,,7.27,14176,LEGO Super Heroes,1
local,Root Category,Special Promotion,Brands,LEGO Shop,LEGO Produk Baru,,,7.27,14177,LEGO Produk Baru,1
local,Root Category,Special Promotion,Brands,LEGO Shop,Terbaik,,,7.27,14178,Terbaik,1
local,Root Category,Special Promotion,Brands,LEGO Shop,Age 1-4,,,7.27,14179,Age 1-4,1
local,Root Category,Special Promotion,Brands,LEGO Shop,Age 5-6,,,7.27,14180,Age 5-6,1
local,Root Category,Special Promotion,Brands,LEGO Shop,Age 7-8,,,7.27,14181,Age 7-8,1
local,Root Category,Special Promotion,Brands,LEGO Shop,Age 9-11,,,7.27,14182,Age 9-11,1
local,Root Category,Special Promotion,Brands,LEGO Shop,Age 12+,,,7.27,14183,Age 12+,1
local,Root Category,Special Promotion,Brands,JBL Shop,JBL Reflect Bluetooth,,,7.27,14188,JBL Reflect Bluetooth,1
local,Root Category,Special Promotion,Brands,JBL Shop,JBL Flip 3,,,7.27,14189,JBL Flip 3,1
local,Root Category,Special Promotion,Brands,JBL Shop,JBL FLIP 2,,,7.27,14190,JBL FLIP 2,1
local,Root Category,Lazada Deals,Christmas Campaign,Cameras,,,,7.27,14193,Cameras,1
local,Root Category,Lazada Deals,Christmas Campaign,Home Appliances,,,,7.27,14194,Home Appliances,1
local,Root Category,Lazada Deals,Christmas Campaign,"TV, Audio / Video, Gaming, Gadgets",,,,7.27,14195,"TV, Audio / Video, Gaming, Gadgets",1
local,Root Category,Lazada Deals,Christmas Campaign,Computer & Laptops,,,,7.27,14196,Computer & Laptops,1
local,Root Category,Lazada Deals,Christmas Campaign,Mobile & Tablets,,,,7.27,14197,Mobile & Tablets,1
local,Root Category,Lazada Deals,Christmas Campaign,Fashion,,,,7.27,14198,Fashion,1
local,Root Category,Lazada Deals,Christmas Campaign,Home & Living,,,,7.27,14199,Home & Living,1
local,Root Category,Lazada Deals,Christmas Campaign,Health & Beauty,,,,7.27,14200,Health & Beauty,1
local,Root Category,Lazada Deals,Christmas Campaign,Sports & Outdoors,,,,7.27,14201,Sports & Outdoors,1
local,Root Category,Lazada Deals,Christmas Campaign,Travel & Luggage,,,,7.27,14202,Travel & Luggage,1
local,Root Category,Lazada Deals,Christmas Campaign,"Toys, Kids, & Babies",,,,7.27,14203,"Toys, Kids, & Babies",1
local,Root Category,Lazada Deals,Christmas Campaign,"Watches, Jewellery, Sunglasses",,,,7.27,14204,"Watches, Jewellery, Sunglasses",1
local,Root Category,Lazada Deals,Christmas Campaign,Automotive & Hobbies,Automotive & Gadgets,,,7.27,14205,Automotive & Gadgets,1
local,Root Category,Lazada Deals,Christmas Campaign,Automotive & Hobbies,"Media, Music, & Books",,,7.27,14206,"Media, Music, & Books",1
local,Root Category,Lazada Deals,Christmas Campaign,Groceries,,,,7.27,14207,Groceries,1
local,Root Category,Lazada Deals,Christmas Campaign,Automotive & Hobbies,Vouchers & Services,,,7.27,14208,Vouchers & Services,1
local,Root Category,Lazada Deals,Christmas Campaign,Automotive & Hobbies,,,,7.27,14209,Automotive & Hobbies,1
local,Root Category,Lazada Deals,Christmas Campaign,International Deals,,,,7.27,14211,International Deals,1
local,Root Category,Lazada Deals,Parrot Drones Campaign,,,,,7.27,14213,Parrot Drones Campaign,1
local,Root Category,Special Promotion,Brands,Lifree Official Store,,,,7.27,14214,Lifree Official Store,1
local,Root Category,Special Promotion,Brands,Lifree Official Store,Tipis dan Nyaman Bergerak,,,7.27,14215,Tipis dan Nyaman Bergerak,1
local,Root Category,Special Promotion,Brands,Lifree Official Store,Ekstra Serap,,,7.27,14216,Ekstra Serap,1
local,Root Category,Special Promotion,Brands,Lifree Official Store,Menyerap dan Kering,,,7.27,14217,Menyerap dan Kering,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Automotives & Gadgets,,,,7.27,14218,Automotives & Gadgets,1
local,Root Category,Lazada Deals,Holiday Must Haves,,,,,7.27,14219,Holiday Must Haves,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Cameras,,,,7.27,14220,Cameras,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Computers & Laptops,,,,7.27,14221,Computers & Laptops,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Consumer Electronics,,,,7.27,14222,Consumer Electronics,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Fashion,,,,7.27,14223,Fashion,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Groceries,,,,7.27,14224,Groceries,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Health & Beauty,,,,7.27,14225,Health & Beauty,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Home & Living,,,,7.27,14226,Home & Living,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Home Appliances,,,,7.27,14227,Home Appliances,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,"Media, Music, & Books",,,,7.27,14228,"Media, Music, & Books",1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Mobiles & Tablets,,,,7.27,14229,Mobiles & Tablets,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Sports & Outdoors,,,,7.27,14230,Sports & Outdoors,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Toys Kids & Babies,,,,7.27,14231,Toys Kids & Babies,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Travel & Luggage,,,,7.27,14232,Travel & Luggage,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Vouchers and Services,,,,7.27,14233,Vouchers and Services,1
local,Root Category,Lazada Deals,Temukan yang baru dari Lazada,Watches Sunglasses Jewellery,,,,7.27,14234,Watches Sunglasses Jewellery,1
local,Root Category,Lazada Deals,All You Want For Xmas,,,,,7.27,14236,All You Want For Xmas,1
local,Root Category,Lazada Deals,All You Want For Xmas,Home & Living Xmas,,,,7.27,14237,Home & Living Xmas,1
local,Root Category,Lazada Deals,Home Appliances Free Installment,,,,,7.27,14239,Home Appliances Free Installment,1
local,Root Category,Lazada Deals,Promo FBL,Mobiles & Tablets,,,,7.27,14240,Mobiles & Tablets,1
local,Root Category,Lazada Deals,Promo FBL,Health & Beauty,,,,7.27,14241,Health & Beauty,1
local,Root Category,Lazada Deals,Promo FBL,Fashion,,,,7.27,14242,Fashion,1
local,Root Category,Lazada Deals,Promo FBL,Toys & Babies,,,,7.27,14243,Toys & Babies,1
local,Root Category,Lazada Deals,Promo FBL,Cameras,,,,7.27,14244,Cameras,1
local,Root Category,Lazada Deals,Promo FBL,Computers & Laptops,,,,7.27,14245,Computers & Laptops,1
local,Root Category,Lazada Deals,Promo FBL,Home Appliances,,,,7.27,14246,Home Appliances,1
local,Root Category,Lazada Deals,AXA Asuransi Motor,,,,,7.27,14247,AXA Asuransi Motor,1
local,Root Category,Lazada Deals,Joy of Toys,The Perfect Toy,,,,7.27,14248,The Perfect Toy,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,,,,7.27,14249,Learning Skills,1
local,Root Category,Lazada Deals,Joy of Toys,The Perfect Toy,Boy,,,7.27,14250,Boy,1
local,Root Category,Lazada Deals,Joy of Toys,The Perfect Toy,Girl,,,7.27,14251,Girl,1
local,Root Category,Lazada Deals,Joy of Toys,The Perfect Toy,Top Picks,,,7.27,14252,Top Picks,1
local,Root Category,Lazada Deals,Joy of Toys,The Perfect Toy,Clearance,,,7.27,14253,Clearance,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,Build,,,7.27,14254,Build,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,Learn,,,7.27,14255,Learn,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,Imagine,,,7.27,14256,Imagine,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,Explore,,,7.27,14257,Explore,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,Create,,,7.27,14258,Create,1
local,Root Category,Lazada Deals,Joy of Toys,Learning Skills,Active,,,7.27,14259,Active,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,,,,,7.27,14260,Health & Beauty Year End Sale,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Bath & Body,,,,7.27,14261,Bath & Body,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Fragrances,,,,7.27,14262,Fragrances,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Hair Care,,,,7.27,14263,Hair Care,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Makeup,,,,7.27,14264,Makeup,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Men's Care,,,,7.27,14265,Men's Care,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Personal Care & Pleasure,,,,7.27,14266,Personal Care & Pleasure,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Skincare,,,,7.27,14267,Skincare,1
local,Root Category,Lazada Deals,Health & Beauty Year End Sale,Suplement,,,,7.27,14268,Suplement,1
local,Root Category,Lazada Deals,Gadger Series,Sony Camera Series,Sony NEX,,,7.27,14269,Sony NEX,1
local,Root Category,Lazada Deals,Lego Series,,,,,7.27,14270,Lego Series,1
local,Root Category,Lazada Deals,Converse Series,,,,,7.27,14274,Converse Series,1
local,Root Category,Lazada Deals,Converse Series,Converse Chuck Taylor,,,,7.27,14275,Converse Chuck Taylor,1
local,Root Category,Lazada Deals,Converse Series,Converse Michael Kors Selma,,,,7.27,14276,Converse Michael Kors Selma,1
local,Root Category,Lazada Deals,Coach Series,,,,,7.27,14277,Coach Series,1
local,Root Category,Lazada Deals,Coach Series,Coach Signature,,,,7.27,14279,Coach Signature,1
local,Root Category,Lazada Deals,Rayban Series,,,,,7.27,14280,Rayban Series,1
local,Root Category,Lazada Deals,Rayban Series,Rayban Wayfarer,,,,7.27,14281,Rayban Wayfarer,1
local,Root Category,Lazada Deals,Nike Series,,,,,7.27,14282,Nike Series,1
local,Root Category,Lazada Deals,Nike Series,Nike Air Max,,,,7.27,14283,Nike Air Max,1
local,Root Category,Lazada Deals,Nike Series,Nike Roshe Run,,,,7.27,14284,Nike Roshe Run,1
local,Root Category,Lazada Deals,Nike Series,Nike Internationalist,,,,7.27,14285,Nike Internationalist,1
local,Root Category,Lazada Deals,Pampers Series,,,,,7.27,14286,Pampers Series,1
local,Root Category,Lazada Deals,Pampers Series,Pampers Shop Premium Care,,,,7.27,14287,Pampers Shop Premium Care,1
local,Root Category,Lazada Deals,Mamypoko Series,,,,,7.27,14288,Mamypoko Series,1
local,Root Category,Lazada Deals,Mamypoko Series,Mamypoko Extra Dry,,,,7.27,14289,Mamypoko Extra Dry,1
local,Root Category,Lazada Deals,Hotel Populer,Hotel Bali,,,,7.27,14291,Hotel Bali,1
local,Root Category,Lazada Deals,Hotel Populer,Hotel Bandung,,,,7.27,14292,Hotel Bandung,1
local,Root Category,Lazada Deals,Men's Health,,,,,7.27,14293,Men's Health,1
local,Root Category,Lazada Deals,Backpack Festival,Tas Ransel Anak,,,,7.27,14294,Tas Ransel Anak,1
local,Root Category,Lazada Deals,Murah Meriah,100 Best Seller,,,,7.27,14295,100 Best Seller,1
local,Root Category,Lazada Deals,Murah Meriah,Cozy Home,,,,7.27,14296,Cozy Home,1
local,Root Category,Lazada Deals,Murah Meriah,Dibawah 99k,,,,7.27,14297,Dibawah 99k,1
local,Root Category,Lazada Deals,Murah Meriah,Beauty,,,,7.27,14298,Beauty,1
local,Root Category,Lazada Deals,Murah Meriah,Fashion Dibawah 199k,,,,7.27,14299,Fashion Dibawah 199k,1
local,Root Category,Lazada Deals,"Jam Tangan, Kacamata, & Perhiasan Terbaik Bulan Ini",Jam Tangan,Men,,,7.27,14300,Men,1
local,Root Category,Lazada Deals,"Jam Tangan, Kacamata, & Perhiasan Terbaik Bulan Ini",Jam Tangan,Women,,,7.27,14301,Women,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,,,,,7.27,14302,Ngeborong Akhir Tahun,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shoes & Clothing,,,,7.27,14303,Shoes & Clothing,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Yoga & Fitness,,,,7.27,14304,Yoga & Fitness,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Sepeda & Alat Outdoor,,,,7.27,14305,Sepeda & Alat Outdoor,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Tas Olahraga,,,,7.27,14306,Tas Olahraga,1
local,Root Category,Lazada Deals,Murah Meriah,Fashion Dibawah 199k,Fashion,,,7.27,14307,Fashion,1
local,Root Category,Lazada Deals,Murah Meriah,Fashion Dibawah 199k,Jam Tangan ,,,7.27,14308,Jam Tangan ,1
local,Root Category,Lazada Deals,Murah Meriah,Fashion Dibawah 199k,Olahraga & Outdoor,,,7.27,14309,Olahraga & Outdoor,1
local,Root Category,Lazada Deals,Murah Meriah,Fashion Dibawah 199k,Travel & Luggages,,,7.27,14310,Travel & Luggages,1
local,Root Category,Lazada Deals,Christmas Campaign,Hadiah Pria,,,,7.27,14311,Hadiah Pria,1
local,Root Category,Lazada Deals,Christmas Campaign,Hadiah Wanita,,,,7.27,14312,Hadiah Wanita,1
local,Root Category,Lazada Deals,Christmas Campaign,Hadiah Anak,,,,7.27,14313,Hadiah Anak,1
local,Root Category,Special Promotion,Clearance Sale,Fashion,Fashion Clearance Sale Men,,,7.27,14314,Fashion Clearance Sale Men,1
local,Root Category,Special Promotion,Clearance Sale,Fashion,Fashion Clearance Sale Women,,,7.27,14315,Fashion Clearance Sale Women,1
local,Root Category,Lazada Deals,Hobby Installment,,,,,7.27,14316,Hobby Installment,1
local,Root Category,Lazada Deals,Hobby Installment,"Media, Music, and Books",,,,7.27,14317,"Media, Music, and Books",1
local,Root Category,Lazada Deals,Hobby Installment,Automotive,,,,7.27,14318,Automotive,1
local,Root Category,Lazada Deals,Bicycles & Fitness Equipments Free Shipping,,,,,7.27,14333,Bicycles & Fitness Equipments Free Shipping,1
local,Root Category,Lazada Deals,Cuci Gudang Elektronik Rumah Tangga,,,,,7.27,14334,Cuci Gudang Elektronik Rumah Tangga,1
local,Root Category,Lazada Deals,Star Wars New Arrival,,,,,7.27,14335,Star Wars New Arrival,1
local,Root Category,Lazada Deals,Groceries Year End Party,,,,,7.27,14339,Groceries Year End Party,1
local,Root Category,Lazada Deals,Bola Sports,,,,,7.27,14340,Bola Sports,1
local,Root Category,Lazada Deals,Sport Shoes Promo,,,,,7.27,14341,Sport Shoes Promo,1
local,Root Category,Lazada Deals,Swimming,,,,,7.27,14342,Swimming,1
local,Root Category,Lazada Deals,Top Product & Best Price,Tas,Tas Ransel,,,7.27,14343,Tas Ransel,1
local,Root Category,Lazada Deals,Top Product & Best Price,Tas,Tas Selempang,,,7.27,14344,Tas Selempang,1
local,Root Category,Lazada Deals,Top Product & Best Price,Tas Laptop,,,,7.27,14345,Tas Laptop,1
local,Root Category,Lazada Deals,Top Product & Best Price,Perlengkapan Travel,Organizer Pengepakan,,,7.27,14346,Organizer Pengepakan,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,,,,7.27,14347,Shop By Size,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 36,,,7.27,14348,Size 36,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 37,,,7.27,14349,Size 37,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 38,,,7.27,14350,Size 38,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 39,,,7.27,14351,Size 39,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 40,,,7.27,14352,Size 40,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 41,,,7.27,14353,Size 41,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 42,,,7.27,14354,Size 42,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 43,,,7.27,14355,Size 43,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 44,,,7.27,14356,Size 44,1
local,Root Category,Lazada Deals,Ngeborong Akhir Tahun,Shop By Size,Size 45,,,7.27,14357,Size 45,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Make Up,,,,7.27,14359,New Year Make Up,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Make Up,Make Up Under 99k,,,7.27,14360,Make Up Under 99k,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Make Up,Make Up Under 149k,,,7.27,14361,Make Up Under 149k,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Skin Care,,,,7.27,14362,New Year Skin Care,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Skin Care,Wajah,,,7.27,14363,Wajah,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Skin Care,Tubuh,,,7.27,14364,Tubuh,1
local,Root Category,Lazada Deals,New Year Resolution,Alat Kecantikan,,,,7.27,14365,Alat Kecantikan,1
local,Root Category,Lazada Deals,New Year Resolution,Alat Kecantikan,For Him,,,7.27,14366,For Him,1
local,Root Category,Lazada Deals,New Year Resolution,Alat Kecantikan,For Her,,,7.27,14367,For Her,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Groceries,,,,7.27,14368,New Year Groceries,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Groceries,Baking,,,7.27,14369,Baking,1
local,Root Category,Lazada Deals,New Year Resolution,New Year Groceries,Sarapan,,,7.27,14370,Sarapan,1
local,Root Category,Lazada Deals,Most Wanted Watches,Men,,,,7.27,14371,Men,1
local,Root Category,Lazada Deals,Most Wanted Watches,Women,,,,7.27,14372,Women,1
local,Root Category,Lazada Deals,Lebih Sehat di 2016,Sepatu & Pakaian,,,,7.27,14377,Sepatu & Pakaian,1
local,Root Category,Lazada Deals,Jalan Jalan Yuk,Travel & Luggage,,,,7.27,14378,Travel & Luggage,1
local,Root Category,Lazada Deals,Jalan Jalan Yuk,Voucher,,,,7.27,14379,Voucher,1
local,Root Category,Lazada Deals,Chinese New Year,Computers & Laptops,,,,7.27,14380,Computers & Laptops,1
local,Root Category,Lazada Deals,Chinese New Year,Fashion,,,,7.27,14381,Fashion,1
local,Root Category,Lazada Deals,Chinese New Year,"Watches, Jewellery, & Sunglasses",,,,7.27,14382,"Watches, Jewellery, & Sunglasses",1
local,Root Category,Lazada Deals,Chinese New Year,"Watches, Jewellery, & Sunglasses",Watches,,,7.27,14383,Watches,1
local,Root Category,Lazada Deals,Chinese New Year,"Watches, Jewellery, & Sunglasses",Jewellery,,,7.27,14384,Jewellery,1
local,Root Category,Lazada Deals,Chinese New Year,"Watches, Jewellery, & Sunglasses",Sunglasses,,,7.27,14385,Sunglasses,1
local,Root Category,Lazada Deals,Chinese New Year,Sports & Outdoor,,,,7.27,14386,Sports & Outdoor,1
local,Root Category,Lazada Deals,Chinese New Year,Travel & Luggage,,,,7.27,14387,Travel & Luggage,1
local,Root Category,Lazada Deals,Chinese New Year,Automotive & Hobby,,,,7.27,14388,Automotive & Hobby,1
